filename,sep_degree,epsilon,sample_size,correct_guesses
500_0.000000_8994.csv,0,0.41,8,100
500_0.000000_8994.csv,0,0.46,7,100
500_0.002000_1728.csv,0.002,0.01,300,53
500_0.002000_1728.csv,0.002,0.06,50,0
500_0.002000_1728.csv,0.002,0.11,28,0
500_0.002000_1728.csv,0.002,0.16,19,0
500_0.002000_1728.csv,0.002,0.21,15,0
500_0.002000_1728.csv,0.002,0.26,12,0
500_0.002000_1728.csv,0.002,0.31,10,0
500_0.002000_1728.csv,0.002,0.36,9,0
500_0.002000_1728.csv,0.002,0.41,8,0
500_0.002000_1728.csv,0.002,0.46,7,0
500_0.004000_1367.csv,0.004,0.01,300,0
500_0.004000_1367.csv,0.004,0.06,50,0
500_0.004000_1367.csv,0.004,0.11,28,0
500_0.004000_1367.csv,0.004,0.16,19,0
500_0.004000_1367.csv,0.004,0.21,15,0
500_0.004000_1367.csv,0.004,0.26,12,0
500_0.004000_1367.csv,0.004,0.31,10,0
500_0.004000_1367.csv,0.004,0.36,9,0
500_0.004000_1367.csv,0.004,0.41,8,0
500_0.004000_1367.csv,0.004,0.46,7,0
500_0.004000_3477.csv,0.004,0.01,300,64
500_0.004000_3477.csv,0.004,0.06,50,0
500_0.004000_3477.csv,0.004,0.11,28,1
500_0.004000_3477.csv,0.004,0.16,19,0
500_0.004000_3477.csv,0.004,0.21,15,0
500_0.004000_3477.csv,0.004,0.26,12,0
500_0.004000_3477.csv,0.004,0.31,10,0
500_0.004000_3477.csv,0.004,0.36,9,0
500_0.004000_3477.csv,0.004,0.41,8,0
500_0.004000_3477.csv,0.004,0.46,7,0
500_0.004000_8287.csv,0.004,0.01,300,0
500_0.004000_8287.csv,0.004,0.06,50,0
500_0.004000_8287.csv,0.004,0.11,28,0
500_0.004000_8287.csv,0.004,0.16,19,0
500_0.004000_8287.csv,0.004,0.21,15,0
500_0.004000_8287.csv,0.004,0.26,12,0
500_0.004000_8287.csv,0.004,0.31,10,0
500_0.004000_8287.csv,0.004,0.36,9,0
500_0.004000_8287.csv,0.004,0.41,8,0
500_0.004000_8287.csv,0.004,0.46,7,0
500_0.006000_3165.csv,0.006,0.01,300,89
500_0.006000_3165.csv,0.006,0.06,50,2
500_0.006000_3165.csv,0.006,0.11,28,0
500_0.006000_3165.csv,0.006,0.16,19,0
500_0.006000_3165.csv,0.006,0.21,15,0
500_0.006000_3165.csv,0.006,0.26,12,0
500_0.006000_3165.csv,0.006,0.31,10,0
500_0.006000_3165.csv,0.006,0.36,9,0
500_0.006000_3165.csv,0.006,0.41,8,0
500_0.006000_3165.csv,0.006,0.46,7,0
500_0.006000_8455.csv,0.006,0.01,300,0
500_0.006000_8455.csv,0.006,0.06,50,0
500_0.006000_8455.csv,0.006,0.11,28,0
500_0.006000_8455.csv,0.006,0.16,19,0
500_0.006000_8455.csv,0.006,0.21,15,0
500_0.006000_8455.csv,0.006,0.26,12,0
500_0.006000_8455.csv,0.006,0.31,10,0
500_0.006000_8455.csv,0.006,0.36,9,0
500_0.006000_8455.csv,0.006,0.41,8,0
500_0.006000_8455.csv,0.006,0.46,7,0
500_0.016000_6388.csv,0.016,0.01,300,100
500_0.016000_6388.csv,0.016,0.06,50,21
500_0.016000_6388.csv,0.016,0.11,28,5
500_0.016000_6388.csv,0.016,0.16,19,1
500_0.016000_6388.csv,0.016,0.21,15,0
500_0.016000_6388.csv,0.016,0.26,12,0
500_0.016000_6388.csv,0.016,0.31,10,0
500_0.016000_6388.csv,0.016,0.36,9,0
500_0.016000_6388.csv,0.016,0.41,8,0
500_0.016000_6388.csv,0.016,0.46,7,0
500_0.016000_7789.csv,0.016,0.01,300,100
500_0.016000_7789.csv,0.016,0.06,50,20
500_0.016000_7789.csv,0.016,0.11,28,5
500_0.016000_7789.csv,0.016,0.16,19,1
500_0.016000_7789.csv,0.016,0.21,15,2
500_0.016000_7789.csv,0.016,0.26,12,1
500_0.016000_7789.csv,0.016,0.31,10,0
500_0.016000_7789.csv,0.016,0.36,9,0
500_0.016000_7789.csv,0.016,0.41,8,0
500_0.016000_7789.csv,0.016,0.46,7,0
500_0.020000_5534.csv,0.02,0.01,300,100
500_0.020000_5534.csv,0.02,0.06,50,15
500_0.020000_5534.csv,0.02,0.11,28,4
500_0.020000_5534.csv,0.02,0.16,19,0
500_0.020000_5534.csv,0.02,0.21,15,1
500_0.020000_5534.csv,0.02,0.26,12,0
500_0.020000_5534.csv,0.02,0.31,10,0
500_0.020000_5534.csv,0.02,0.36,9,0
500_0.020000_5534.csv,0.02,0.41,8,0
500_0.020000_5534.csv,0.02,0.46,7,0
500_0.022000_6862.csv,0.022,0.01,300,100
500_0.022000_6862.csv,0.022,0.06,50,20
500_0.022000_6862.csv,0.022,0.11,28,10
500_0.022000_6862.csv,0.022,0.16,19,6
500_0.022000_6862.csv,0.022,0.21,15,0
500_0.022000_6862.csv,0.022,0.26,12,2
500_0.022000_6862.csv,0.022,0.31,10,0
500_0.022000_6862.csv,0.022,0.36,9,0
500_0.022000_6862.csv,0.022,0.41,8,0
500_0.022000_6862.csv,0.022,0.46,7,0
500_0.032000_6250.csv,0.032,0.01,300,100
500_0.032000_6250.csv,0.032,0.06,50,48
500_0.032000_6250.csv,0.032,0.11,28,14
500_0.032000_6250.csv,0.032,0.16,19,11
500_0.032000_6250.csv,0.032,0.21,15,0
500_0.032000_6250.csv,0.032,0.26,12,1
500_0.032000_6250.csv,0.032,0.31,10,1
500_0.032000_6250.csv,0.032,0.36,9,1
500_0.032000_6250.csv,0.032,0.41,8,0
500_0.032000_6250.csv,0.032,0.46,7,0
500_0.050000_7060.csv,0.05,0.01,300,100
500_0.050000_7060.csv,0.05,0.06,50,80
500_0.050000_7060.csv,0.05,0.11,28,50
500_0.050000_7060.csv,0.05,0.16,19,15
500_0.050000_7060.csv,0.05,0.21,15,16
500_0.050000_7060.csv,0.05,0.26,12,14
500_0.050000_7060.csv,0.05,0.31,10,4
500_0.050000_7060.csv,0.05,0.36,9,1
500_0.050000_7060.csv,0.05,0.41,8,2
500_0.050000_7060.csv,0.05,0.46,7,1
500_0.060000_3770.csv,0.06,0.01,300,100
500_0.060000_3770.csv,0.06,0.06,50,78
500_0.060000_3770.csv,0.06,0.11,28,38
500_0.060000_3770.csv,0.06,0.16,19,27
500_0.060000_3770.csv,0.06,0.21,15,11
500_0.060000_3770.csv,0.06,0.26,12,8
500_0.060000_3770.csv,0.06,0.31,10,7
500_0.060000_3770.csv,0.06,0.36,9,1
500_0.060000_3770.csv,0.06,0.41,8,2
500_0.060000_3770.csv,0.06,0.46,7,1
500_0.068000_5877.csv,0.068,0.01,300,100
500_0.068000_5877.csv,0.068,0.06,50,89
500_0.068000_5877.csv,0.068,0.11,28,52
500_0.068000_5877.csv,0.068,0.16,19,33
500_0.068000_5877.csv,0.068,0.21,15,22
500_0.068000_5877.csv,0.068,0.26,12,11
500_0.068000_5877.csv,0.068,0.31,10,5
500_0.068000_5877.csv,0.068,0.36,9,2
500_0.068000_5877.csv,0.068,0.41,8,3
500_0.068000_5877.csv,0.068,0.46,7,7
500_0.092000_6739.csv,0.092,0.01,300,100
500_0.092000_6739.csv,0.092,0.06,50,96
500_0.092000_6739.csv,0.092,0.11,28,58
500_0.092000_6739.csv,0.092,0.16,19,37
500_0.092000_6739.csv,0.092,0.21,15,20
500_0.092000_6739.csv,0.092,0.26,12,11
500_0.092000_6739.csv,0.092,0.31,10,2
500_0.092000_6739.csv,0.092,0.36,9,6
500_0.092000_6739.csv,0.092,0.41,8,1
500_0.092000_6739.csv,0.092,0.46,7,2
500_0.106000_2813.csv,0.106,0.01,300,100
500_0.106000_2813.csv,0.106,0.06,50,97
500_0.106000_2813.csv,0.106,0.11,28,77
500_0.106000_2813.csv,0.106,0.16,19,56
500_0.106000_2813.csv,0.106,0.21,15,34
500_0.106000_2813.csv,0.106,0.26,12,22
500_0.106000_2813.csv,0.106,0.31,10,12
500_0.106000_2813.csv,0.106,0.36,9,12
500_0.106000_2813.csv,0.106,0.41,8,11
500_0.106000_2813.csv,0.106,0.46,7,3
500_0.130000_6083.csv,0.13,0.01,300,100
500_0.130000_6083.csv,0.13,0.06,50,100
500_0.130000_6083.csv,0.13,0.11,28,89
500_0.130000_6083.csv,0.13,0.16,19,62
500_0.130000_6083.csv,0.13,0.21,15,58
500_0.130000_6083.csv,0.13,0.26,12,28
500_0.130000_6083.csv,0.13,0.31,10,19
500_0.130000_6083.csv,0.13,0.36,9,15
500_0.130000_6083.csv,0.13,0.41,8,12
500_0.130000_6083.csv,0.13,0.46,7,7
500_0.150000_3403.csv,0.15,0.01,300,100
500_0.150000_3403.csv,0.15,0.06,50,100
500_0.150000_3403.csv,0.15,0.11,28,89
500_0.150000_3403.csv,0.15,0.16,19,69
500_0.150000_3403.csv,0.15,0.21,15,51
500_0.150000_3403.csv,0.15,0.26,12,38
500_0.150000_3403.csv,0.15,0.31,10,20
500_0.150000_3403.csv,0.15,0.36,9,18
500_0.150000_3403.csv,0.15,0.41,8,6
500_0.150000_3403.csv,0.15,0.46,7,8
500_0.152000_3598.csv,0.152,0.01,300,100
500_0.152000_3598.csv,0.152,0.06,50,100
500_0.152000_3598.csv,0.152,0.11,28,89
500_0.152000_3598.csv,0.152,0.16,19,67
500_0.152000_3598.csv,0.152,0.21,15,53
500_0.152000_3598.csv,0.152,0.26,12,42
500_0.152000_3598.csv,0.152,0.31,10,26
500_0.152000_3598.csv,0.152,0.36,9,15
500_0.152000_3598.csv,0.152,0.41,8,14
500_0.152000_3598.csv,0.152,0.46,7,11
500_0.192000_4938.csv,0.192,0.01,300,100
500_0.192000_4938.csv,0.192,0.06,50,100
500_0.192000_4938.csv,0.192,0.11,28,99
500_0.192000_4938.csv,0.192,0.16,19,87
500_0.192000_4938.csv,0.192,0.21,15,68
500_0.192000_4938.csv,0.192,0.26,12,47
500_0.192000_4938.csv,0.192,0.31,10,37
500_0.192000_4938.csv,0.192,0.36,9,29
500_0.192000_4938.csv,0.192,0.41,8,20
500_0.192000_4938.csv,0.192,0.46,7,8
500_0.194000_9435.csv,0.194,0.01,300,100
500_0.194000_9435.csv,0.194,0.06,50,100
500_0.194000_9435.csv,0.194,0.11,28,94
500_0.194000_9435.csv,0.194,0.16,19,87
500_0.194000_9435.csv,0.194,0.21,15,71
500_0.194000_9435.csv,0.194,0.26,12,48
500_0.194000_9435.csv,0.194,0.31,10,38
500_0.194000_9435.csv,0.194,0.36,9,28
500_0.194000_9435.csv,0.194,0.41,8,29
500_0.194000_9435.csv,0.194,0.46,7,17
500_0.202000_1093.csv,0.202,0.01,300,100
500_0.202000_1093.csv,0.202,0.06,50,100
500_0.202000_1093.csv,0.202,0.11,28,98
500_0.202000_1093.csv,0.202,0.16,19,91
500_0.202000_1093.csv,0.202,0.21,15,74
500_0.202000_1093.csv,0.202,0.26,12,63
500_0.202000_1093.csv,0.202,0.31,10,39
500_0.202000_1093.csv,0.202,0.36,9,25
500_0.202000_1093.csv,0.202,0.41,8,23
500_0.202000_1093.csv,0.202,0.46,7,15
500_0.204000_1942.csv,0.204,0.01,300,100
500_0.204000_1942.csv,0.204,0.06,50,100
500_0.204000_1942.csv,0.204,0.11,28,97
500_0.204000_1942.csv,0.204,0.16,19,81
500_0.204000_1942.csv,0.204,0.21,15,73
500_0.204000_1942.csv,0.204,0.26,12,46
500_0.204000_1942.csv,0.204,0.31,10,41
500_0.204000_1942.csv,0.204,0.36,9,28
500_0.204000_1942.csv,0.204,0.41,8,23
500_0.204000_1942.csv,0.204,0.46,7,17
500_0.204000_5678.csv,0.204,0.01,300,100
500_0.204000_5678.csv,0.204,0.06,50,100
500_0.204000_5678.csv,0.204,0.11,28,99
500_0.204000_5678.csv,0.204,0.16,19,90
500_0.204000_5678.csv,0.204,0.21,15,71
500_0.204000_5678.csv,0.204,0.26,12,47
500_0.204000_5678.csv,0.204,0.31,10,34
500_0.204000_5678.csv,0.204,0.36,9,31
500_0.204000_5678.csv,0.204,0.41,8,21
500_0.204000_5678.csv,0.204,0.46,7,14
500_0.206000_1302.csv,0.206,0.01,300,100
500_0.206000_1302.csv,0.206,0.06,50,100
500_0.206000_1302.csv,0.206,0.11,28,99
500_0.206000_1302.csv,0.206,0.16,19,85
500_0.206000_1302.csv,0.206,0.21,15,70
500_0.206000_1302.csv,0.206,0.26,12,61
500_0.206000_1302.csv,0.206,0.31,10,37
500_0.206000_1302.csv,0.206,0.36,9,31
500_0.206000_1302.csv,0.206,0.41,8,28
500_0.206000_1302.csv,0.206,0.46,7,17
500_0.236000_7758.csv,0.236,0.01,300,100
500_0.236000_7758.csv,0.236,0.06,50,100
500_0.236000_7758.csv,0.236,0.11,28,99
500_0.236000_7758.csv,0.236,0.16,19,90
500_0.236000_7758.csv,0.236,0.21,15,82
500_0.236000_7758.csv,0.236,0.26,12,66
500_0.236000_7758.csv,0.236,0.31,10,51
500_0.236000_7758.csv,0.236,0.36,9,42
500_0.236000_7758.csv,0.236,0.41,8,32
500_0.236000_7758.csv,0.236,0.46,7,23
500_0.240000_1152.csv,0.24,0.01,300,100
500_0.240000_1152.csv,0.24,0.06,50,100
500_0.240000_1152.csv,0.24,0.11,28,99
500_0.240000_1152.csv,0.24,0.16,19,91
500_0.240000_1152.csv,0.24,0.21,15,84
500_0.240000_1152.csv,0.24,0.26,12,67
500_0.240000_1152.csv,0.24,0.31,10,54
500_0.240000_1152.csv,0.24,0.36,9,44
500_0.240000_1152.csv,0.24,0.41,8,31
500_0.240000_1152.csv,0.24,0.46,7,23
500_0.256000_8187.csv,0.256,0.01,300,100
500_0.256000_8187.csv,0.256,0.06,50,100
500_0.256000_8187.csv,0.256,0.11,28,100
500_0.256000_8187.csv,0.256,0.16,19,96
500_0.256000_8187.csv,0.256,0.21,15,84
500_0.256000_8187.csv,0.256,0.26,12,66
500_0.256000_8187.csv,0.256,0.31,10,56
500_0.256000_8187.csv,0.256,0.36,9,48
500_0.256000_8187.csv,0.256,0.41,8,35
500_0.256000_8187.csv,0.256,0.46,7,16
500_0.268000_9240.csv,0.268,0.01,300,100
500_0.268000_9240.csv,0.268,0.06,50,100
500_0.268000_9240.csv,0.268,0.11,28,100
500_0.268000_9240.csv,0.268,0.16,19,95
500_0.268000_9240.csv,0.268,0.21,15,85
500_0.268000_9240.csv,0.268,0.26,12,77
500_0.268000_9240.csv,0.268,0.31,10,49
500_0.268000_9240.csv,0.268,0.36,9,43
500_0.268000_9240.csv,0.268,0.41,8,38
500_0.268000_9240.csv,0.268,0.46,7,19
500_0.272000_9702.csv,0.272,0.01,300,100
500_0.272000_9702.csv,0.272,0.06,50,100
500_0.272000_9702.csv,0.272,0.11,28,100
500_0.272000_9702.csv,0.272,0.16,19,94
500_0.272000_9702.csv,0.272,0.21,15,91
500_0.272000_9702.csv,0.272,0.26,12,76
500_0.272000_9702.csv,0.272,0.31,10,59
500_0.272000_9702.csv,0.272,0.36,9,50
500_0.272000_9702.csv,0.272,0.41,8,40
500_0.272000_9702.csv,0.272,0.46,7,24
500_0.286000_5759.csv,0.286,0.01,300,100
500_0.286000_5759.csv,0.286,0.06,50,100
500_0.286000_5759.csv,0.286,0.11,28,100
500_0.286000_5759.csv,0.286,0.16,19,98
500_0.286000_5759.csv,0.286,0.21,15,87
500_0.286000_5759.csv,0.286,0.26,12,75
500_0.286000_5759.csv,0.286,0.31,10,62
500_0.286000_5759.csv,0.286,0.36,9,44
500_0.286000_5759.csv,0.286,0.41,8,37
500_0.286000_5759.csv,0.286,0.46,7,23
500_0.300000_4676.csv,0.3,0.01,300,100
500_0.300000_4676.csv,0.3,0.06,50,100
500_0.300000_4676.csv,0.3,0.11,28,100
500_0.300000_4676.csv,0.3,0.16,19,99
500_0.300000_4676.csv,0.3,0.21,15,92
500_0.300000_4676.csv,0.3,0.26,12,70
500_0.300000_4676.csv,0.3,0.31,10,58
500_0.300000_4676.csv,0.3,0.36,9,50
500_0.300000_4676.csv,0.3,0.41,8,36
500_0.300000_4676.csv,0.3,0.46,7,24
500_0.316000_8305.csv,0.316,0.01,300,100
500_0.316000_8305.csv,0.316,0.06,50,100
500_0.316000_8305.csv,0.316,0.11,28,100
500_0.316000_8305.csv,0.316,0.16,19,96
500_0.316000_8305.csv,0.316,0.21,15,95
500_0.316000_8305.csv,0.316,0.26,12,80
500_0.316000_8305.csv,0.316,0.31,10,62
500_0.316000_8305.csv,0.316,0.36,9,55
500_0.316000_8305.csv,0.316,0.41,8,41
500_0.316000_8305.csv,0.316,0.46,7,19
500_0.318000_8201.csv,0.318,0.01,300,100
500_0.318000_8201.csv,0.318,0.06,50,100
500_0.318000_8201.csv,0.318,0.11,28,100
500_0.318000_8201.csv,0.318,0.16,19,99
500_0.318000_8201.csv,0.318,0.21,15,94
500_0.318000_8201.csv,0.318,0.26,12,76
500_0.318000_8201.csv,0.318,0.31,10,63
500_0.318000_8201.csv,0.318,0.36,9,54
500_0.318000_8201.csv,0.318,0.41,8,38
500_0.318000_8201.csv,0.318,0.46,7,25
500_0.322000_3234.csv,0.322,0.01,300,100
500_0.322000_3234.csv,0.322,0.06,50,100
500_0.322000_3234.csv,0.322,0.11,28,100
500_0.322000_3234.csv,0.322,0.16,19,98
500_0.322000_3234.csv,0.322,0.21,15,93
500_0.322000_3234.csv,0.322,0.26,12,76
500_0.322000_3234.csv,0.322,0.31,10,65
500_0.322000_3234.csv,0.322,0.36,9,62
500_0.322000_3234.csv,0.322,0.41,8,52
500_0.322000_3234.csv,0.322,0.46,7,26
500_0.328000_8699.csv,0.328,0.01,300,100
500_0.328000_8699.csv,0.328,0.06,50,100
500_0.328000_8699.csv,0.328,0.11,28,100
500_0.328000_8699.csv,0.328,0.16,19,100
500_0.328000_8699.csv,0.328,0.21,15,89
500_0.328000_8699.csv,0.328,0.26,12,79
500_0.328000_8699.csv,0.328,0.31,10,67
500_0.328000_8699.csv,0.328,0.36,9,59
500_0.328000_8699.csv,0.328,0.41,8,48
500_0.328000_8699.csv,0.328,0.46,7,24
500_0.344000_1319.csv,0.344,0.01,300,100
500_0.344000_1319.csv,0.344,0.06,50,100
500_0.344000_1319.csv,0.344,0.11,28,100
500_0.344000_1319.csv,0.344,0.16,19,100
500_0.344000_1319.csv,0.344,0.21,15,99
500_0.344000_1319.csv,0.344,0.26,12,82
500_0.344000_1319.csv,0.344,0.31,10,66
500_0.344000_1319.csv,0.344,0.36,9,62
500_0.344000_1319.csv,0.344,0.41,8,48
500_0.344000_1319.csv,0.344,0.46,7,28
500_0.360000_6918.csv,0.36,0.01,300,100
500_0.360000_6918.csv,0.36,0.06,50,100
500_0.360000_6918.csv,0.36,0.11,28,100
500_0.360000_6918.csv,0.36,0.16,19,99
500_0.360000_6918.csv,0.36,0.21,15,92
500_0.360000_6918.csv,0.36,0.26,12,86
500_0.360000_6918.csv,0.36,0.31,10,75
500_0.360000_6918.csv,0.36,0.36,9,65
500_0.360000_6918.csv,0.36,0.41,8,45
500_0.360000_6918.csv,0.36,0.46,7,24
500_0.382000_6128.csv,0.382,0.01,300,100
500_0.382000_6128.csv,0.382,0.06,50,100
500_0.382000_6128.csv,0.382,0.11,28,100
500_0.382000_6128.csv,0.382,0.16,19,100
500_0.382000_6128.csv,0.382,0.21,15,96
500_0.382000_6128.csv,0.382,0.26,12,87
500_0.382000_6128.csv,0.382,0.31,10,71
500_0.382000_6128.csv,0.382,0.36,9,59
500_0.382000_6128.csv,0.382,0.41,8,42
500_0.382000_6128.csv,0.382,0.46,7,39
500_0.388000_9725.csv,0.388,0.01,300,100
500_0.388000_9725.csv,0.388,0.06,50,100
500_0.388000_9725.csv,0.388,0.11,28,100
500_0.388000_9725.csv,0.388,0.16,19,100
500_0.388000_9725.csv,0.388,0.21,15,96
500_0.388000_9725.csv,0.388,0.26,12,86
500_0.388000_9725.csv,0.388,0.31,10,75
500_0.388000_9725.csv,0.388,0.36,9,61
500_0.388000_9725.csv,0.388,0.41,8,47
500_0.388000_9725.csv,0.388,0.46,7,33
500_0.406000_3410.csv,0.406,0.01,300,100
500_0.406000_3410.csv,0.406,0.06,50,100
500_0.406000_3410.csv,0.406,0.11,28,100
500_0.406000_3410.csv,0.406,0.16,19,100
500_0.406000_3410.csv,0.406,0.21,15,99
500_0.406000_3410.csv,0.406,0.26,12,91
500_0.406000_3410.csv,0.406,0.31,10,77
500_0.406000_3410.csv,0.406,0.36,9,63
500_0.406000_3410.csv,0.406,0.41,8,49
500_0.406000_3410.csv,0.406,0.46,7,38
500_0.410000_1601.csv,0.41,0.01,300,100
500_0.410000_1601.csv,0.41,0.06,50,100
500_0.410000_1601.csv,0.41,0.11,28,100
500_0.410000_1601.csv,0.41,0.16,19,100
500_0.410000_1601.csv,0.41,0.21,15,98
500_0.410000_1601.csv,0.41,0.26,12,93
500_0.410000_1601.csv,0.41,0.31,10,76
500_0.410000_1601.csv,0.41,0.36,9,64
500_0.410000_1601.csv,0.41,0.41,8,51
500_0.410000_1601.csv,0.41,0.46,7,29
500_0.412000_8532.csv,0.412,0.01,300,100
500_0.412000_8532.csv,0.412,0.06,50,100
500_0.412000_8532.csv,0.412,0.11,28,100
500_0.412000_8532.csv,0.412,0.16,19,99
500_0.412000_8532.csv,0.412,0.21,15,96
500_0.412000_8532.csv,0.412,0.26,12,87
500_0.412000_8532.csv,0.412,0.31,10,79
500_0.412000_8532.csv,0.412,0.36,9,61
500_0.412000_8532.csv,0.412,0.41,8,41
500_0.412000_8532.csv,0.412,0.46,7,32
500_0.416000_9945.csv,0.416,0.01,300,100
500_0.416000_9945.csv,0.416,0.06,50,100
500_0.416000_9945.csv,0.416,0.11,28,100
500_0.416000_9945.csv,0.416,0.16,19,100
500_0.416000_9945.csv,0.416,0.21,15,96
500_0.416000_9945.csv,0.416,0.26,12,86
500_0.416000_9945.csv,0.416,0.31,10,73
500_0.416000_9945.csv,0.416,0.36,9,73
500_0.416000_9945.csv,0.416,0.41,8,47
500_0.416000_9945.csv,0.416,0.46,7,36
500_0.418000_1885.csv,0.418,0.01,300,100
500_0.418000_1885.csv,0.418,0.06,50,100
500_0.418000_1885.csv,0.418,0.11,28,100
500_0.418000_1885.csv,0.418,0.16,19,100
500_0.418000_1885.csv,0.418,0.21,15,97
500_0.418000_1885.csv,0.418,0.26,12,90
500_0.418000_1885.csv,0.418,0.31,10,72
500_0.418000_1885.csv,0.418,0.36,9,60
500_0.418000_1885.csv,0.418,0.41,8,53
500_0.418000_1885.csv,0.418,0.46,7,31
