filename,sep_degree,epsilon,sample_size,correct_guesses
500_0.002000_1728.csv,0.002,0.11,56,0
500_0.002000_1728.csv,0.002,0.16,38,0
500_0.002000_1728.csv,0.002,0.21,30,1
500_0.002000_1728.csv,0.002,0.26,24,0
500_0.002000_1728.csv,0.002,0.31,20,0
500_0.002000_1728.csv,0.002,0.36,18,0
500_0.002000_1728.csv,0.002,0.41,16,0
500_0.002000_1728.csv,0.002,0.46,14,0
500_0.004000_1367.csv,0.004,0.01,500,0
500_0.004000_1367.csv,0.004,0.06,100,0
500_0.004000_1367.csv,0.004,0.11,56,0
500_0.004000_1367.csv,0.004,0.16,38,0
500_0.004000_1367.csv,0.004,0.21,30,0
500_0.004000_1367.csv,0.004,0.26,24,0
500_0.004000_1367.csv,0.004,0.31,20,0
500_0.004000_1367.csv,0.004,0.36,18,0
500_0.004000_1367.csv,0.004,0.41,16,0
500_0.004000_1367.csv,0.004,0.46,14,0
500_0.004000_3477.csv,0.004,0.01,500,100
500_0.004000_3477.csv,0.004,0.06,100,3
500_0.004000_3477.csv,0.004,0.11,56,0
500_0.004000_3477.csv,0.004,0.16,38,0
500_0.004000_3477.csv,0.004,0.21,30,0
500_0.004000_3477.csv,0.004,0.26,24,0
500_0.004000_3477.csv,0.004,0.31,20,0
500_0.004000_3477.csv,0.004,0.36,18,0
500_0.004000_3477.csv,0.004,0.41,16,0
500_0.004000_3477.csv,0.004,0.46,14,0
500_0.004000_8287.csv,0.004,0.01,500,0
500_0.004000_8287.csv,0.004,0.06,100,0
500_0.004000_8287.csv,0.004,0.11,56,0
500_0.004000_8287.csv,0.004,0.16,38,0
500_0.004000_8287.csv,0.004,0.21,30,0
500_0.004000_8287.csv,0.004,0.26,24,0
500_0.004000_8287.csv,0.004,0.31,20,0
500_0.004000_8287.csv,0.004,0.36,18,0
500_0.004000_8287.csv,0.004,0.41,16,0
500_0.004000_8287.csv,0.004,0.46,14,0
500_0.006000_3165.csv,0.006,0.01,500,100
500_0.006000_3165.csv,0.006,0.06,100,14
500_0.006000_3165.csv,0.006,0.11,56,8
500_0.006000_3165.csv,0.006,0.16,38,5
500_0.006000_3165.csv,0.006,0.21,30,4
500_0.006000_3165.csv,0.006,0.26,24,1
500_0.006000_3165.csv,0.006,0.31,20,0
500_0.006000_3165.csv,0.006,0.36,18,0
500_0.006000_3165.csv,0.006,0.41,16,0
500_0.006000_3165.csv,0.006,0.46,14,1
500_0.006000_8455.csv,0.006,0.01,500,0
500_0.006000_8455.csv,0.006,0.06,100,0
500_0.006000_8455.csv,0.006,0.11,56,0
500_0.006000_8455.csv,0.006,0.16,38,0
500_0.006000_8455.csv,0.006,0.21,30,0
500_0.006000_8455.csv,0.006,0.26,24,0
500_0.006000_8455.csv,0.006,0.31,20,0
500_0.006000_8455.csv,0.006,0.36,18,0
500_0.006000_8455.csv,0.006,0.41,16,0
500_0.006000_8455.csv,0.006,0.46,14,0
500_0.016000_6388.csv,0.016,0.01,500,100
500_0.016000_6388.csv,0.016,0.06,100,67
500_0.016000_6388.csv,0.016,0.11,56,33
500_0.016000_6388.csv,0.016,0.16,38,8
500_0.016000_6388.csv,0.016,0.21,30,4
500_0.016000_6388.csv,0.016,0.26,24,6
500_0.016000_6388.csv,0.016,0.31,20,3
500_0.016000_6388.csv,0.016,0.36,18,4
500_0.016000_6388.csv,0.016,0.41,16,0
500_0.016000_6388.csv,0.016,0.46,14,3
500_0.016000_7789.csv,0.016,0.01,500,100
500_0.016000_7789.csv,0.016,0.06,100,60
500_0.016000_7789.csv,0.016,0.11,56,15
500_0.016000_7789.csv,0.016,0.16,38,13
500_0.016000_7789.csv,0.016,0.21,30,10
500_0.016000_7789.csv,0.016,0.26,24,1
500_0.016000_7789.csv,0.016,0.31,20,7
500_0.016000_7789.csv,0.016,0.36,18,1
500_0.016000_7789.csv,0.016,0.41,16,2
500_0.016000_7789.csv,0.016,0.46,14,0
500_0.020000_5534.csv,0.02,0.01,500,100
500_0.020000_5534.csv,0.02,0.06,100,62
500_0.020000_5534.csv,0.02,0.11,56,22
500_0.020000_5534.csv,0.02,0.16,38,9
500_0.020000_5534.csv,0.02,0.21,30,5
500_0.020000_5534.csv,0.02,0.26,24,2
500_0.020000_5534.csv,0.02,0.31,20,1
500_0.020000_5534.csv,0.02,0.36,18,2
500_0.020000_5534.csv,0.02,0.41,16,0
500_0.020000_5534.csv,0.02,0.46,14,0
500_0.022000_6862.csv,0.022,0.01,500,100
500_0.022000_6862.csv,0.022,0.06,100,64
500_0.022000_6862.csv,0.022,0.11,56,34
500_0.022000_6862.csv,0.022,0.16,38,10
500_0.022000_6862.csv,0.022,0.21,30,5
500_0.022000_6862.csv,0.022,0.26,24,4
500_0.022000_6862.csv,0.022,0.31,20,3
500_0.022000_6862.csv,0.022,0.36,18,4
500_0.022000_6862.csv,0.022,0.41,16,0
500_0.022000_6862.csv,0.022,0.46,14,1
500_0.032000_6250.csv,0.032,0.01,500,100
500_0.032000_6250.csv,0.032,0.06,100,84
500_0.032000_6250.csv,0.032,0.11,56,52
500_0.032000_6250.csv,0.032,0.16,38,18
500_0.032000_6250.csv,0.032,0.21,30,17
500_0.032000_6250.csv,0.032,0.26,24,14
500_0.032000_6250.csv,0.032,0.31,20,7
500_0.032000_6250.csv,0.032,0.36,18,4
500_0.032000_6250.csv,0.032,0.41,16,8
500_0.032000_6250.csv,0.032,0.46,14,2
500_0.050000_7060.csv,0.05,0.01,500,100
500_0.050000_7060.csv,0.05,0.06,100,99
500_0.050000_7060.csv,0.05,0.11,56,83
500_0.050000_7060.csv,0.05,0.16,38,65
500_0.050000_7060.csv,0.05,0.21,30,52
500_0.050000_7060.csv,0.05,0.26,24,37
500_0.050000_7060.csv,0.05,0.31,20,15
500_0.050000_7060.csv,0.05,0.36,18,16
500_0.050000_7060.csv,0.05,0.41,16,22
500_0.050000_7060.csv,0.05,0.46,14,7
500_0.060000_3770.csv,0.06,0.01,500,100
500_0.060000_3770.csv,0.06,0.06,100,98
500_0.060000_3770.csv,0.06,0.11,56,88
500_0.060000_3770.csv,0.06,0.16,38,56
500_0.060000_3770.csv,0.06,0.21,30,62
500_0.060000_3770.csv,0.06,0.26,24,30
500_0.060000_3770.csv,0.06,0.31,20,23
500_0.060000_3770.csv,0.06,0.36,18,28
500_0.060000_3770.csv,0.06,0.41,16,13
500_0.060000_3770.csv,0.06,0.46,14,16
500_0.068000_5877.csv,0.068,0.01,500,100
500_0.068000_5877.csv,0.068,0.06,100,100
500_0.068000_5877.csv,0.068,0.11,56,93
500_0.068000_5877.csv,0.068,0.16,38,72
500_0.068000_5877.csv,0.068,0.21,30,47
500_0.068000_5877.csv,0.068,0.26,24,47
500_0.068000_5877.csv,0.068,0.31,20,31
500_0.068000_5877.csv,0.068,0.36,18,25
500_0.068000_5877.csv,0.068,0.41,16,23
500_0.068000_5877.csv,0.068,0.46,14,24
500_0.092000_6739.csv,0.092,0.01,500,100
500_0.092000_6739.csv,0.092,0.06,100,100
500_0.092000_6739.csv,0.092,0.11,56,98
500_0.092000_6739.csv,0.092,0.16,38,79
500_0.092000_6739.csv,0.092,0.21,30,71
500_0.092000_6739.csv,0.092,0.26,24,51
500_0.092000_6739.csv,0.092,0.31,20,36
500_0.092000_6739.csv,0.092,0.36,18,20
500_0.092000_6739.csv,0.092,0.41,16,21
500_0.092000_6739.csv,0.092,0.46,14,20
500_0.106000_2813.csv,0.106,0.01,500,100
500_0.106000_2813.csv,0.106,0.06,100,100
500_0.106000_2813.csv,0.106,0.11,56,99
500_0.106000_2813.csv,0.106,0.16,38,94
500_0.106000_2813.csv,0.106,0.21,30,81
500_0.106000_2813.csv,0.106,0.26,24,66
500_0.106000_2813.csv,0.106,0.31,20,57
500_0.106000_2813.csv,0.106,0.36,18,49
500_0.106000_2813.csv,0.106,0.41,16,39
500_0.106000_2813.csv,0.106,0.46,14,27
500_0.130000_6083.csv,0.13,0.01,500,100
500_0.130000_6083.csv,0.13,0.06,100,100
500_0.130000_6083.csv,0.13,0.11,56,99
500_0.130000_6083.csv,0.13,0.16,38,100
500_0.130000_6083.csv,0.13,0.21,30,85
500_0.130000_6083.csv,0.13,0.26,24,80
500_0.130000_6083.csv,0.13,0.31,20,67
500_0.130000_6083.csv,0.13,0.36,18,61
500_0.130000_6083.csv,0.13,0.41,16,55
500_0.130000_6083.csv,0.13,0.46,14,42
500_0.150000_3403.csv,0.15,0.01,500,100
500_0.150000_3403.csv,0.15,0.06,100,100
500_0.150000_3403.csv,0.15,0.11,56,100
500_0.150000_3403.csv,0.15,0.16,38,97
500_0.150000_3403.csv,0.15,0.21,30,92
500_0.150000_3403.csv,0.15,0.26,24,88
500_0.150000_3403.csv,0.15,0.31,20,75
500_0.150000_3403.csv,0.15,0.36,18,66
500_0.150000_3403.csv,0.15,0.41,16,56
500_0.150000_3403.csv,0.15,0.46,14,44
500_0.152000_3598.csv,0.152,0.01,500,100
500_0.152000_3598.csv,0.152,0.06,100,100
500_0.152000_3598.csv,0.152,0.11,56,99
500_0.152000_3598.csv,0.152,0.16,38,99
500_0.152000_3598.csv,0.152,0.21,30,95
500_0.152000_3598.csv,0.152,0.26,24,82
500_0.152000_3598.csv,0.152,0.31,20,77
500_0.152000_3598.csv,0.152,0.36,18,79
500_0.152000_3598.csv,0.152,0.41,16,64
500_0.152000_3598.csv,0.152,0.46,14,60
500_0.192000_4938.csv,0.192,0.01,500,100
500_0.192000_4938.csv,0.192,0.06,100,100
500_0.192000_4938.csv,0.192,0.11,56,99
500_0.192000_4938.csv,0.192,0.16,38,100
500_0.192000_4938.csv,0.192,0.21,30,98
500_0.192000_4938.csv,0.192,0.26,24,93
500_0.192000_4938.csv,0.192,0.31,20,88
500_0.192000_4938.csv,0.192,0.36,18,76
500_0.192000_4938.csv,0.192,0.41,16,75
500_0.192000_4938.csv,0.192,0.46,14,63
500_0.194000_9435.csv,0.194,0.01,500,100
500_0.194000_9435.csv,0.194,0.06,100,100
500_0.194000_9435.csv,0.194,0.11,56,100
500_0.194000_9435.csv,0.194,0.16,38,100
500_0.194000_9435.csv,0.194,0.21,30,99
500_0.194000_9435.csv,0.194,0.26,24,94
500_0.194000_9435.csv,0.194,0.31,20,89
500_0.194000_9435.csv,0.194,0.36,18,83
500_0.194000_9435.csv,0.194,0.41,16,75
500_0.194000_9435.csv,0.194,0.46,14,61
500_0.202000_1093.csv,0.202,0.01,500,100
500_0.202000_1093.csv,0.202,0.06,100,100
500_0.202000_1093.csv,0.202,0.11,56,100
500_0.202000_1093.csv,0.202,0.16,38,100
500_0.202000_1093.csv,0.202,0.21,30,99
500_0.202000_1093.csv,0.202,0.26,24,95
500_0.202000_1093.csv,0.202,0.31,20,81
500_0.202000_1093.csv,0.202,0.36,18,82
500_0.202000_1093.csv,0.202,0.41,16,83
500_0.202000_1093.csv,0.202,0.46,14,70
500_0.204000_1942.csv,0.204,0.01,500,100
500_0.204000_1942.csv,0.204,0.06,100,100
500_0.204000_1942.csv,0.204,0.11,56,100
500_0.204000_1942.csv,0.204,0.16,38,100
500_0.204000_1942.csv,0.204,0.21,30,100
500_0.204000_1942.csv,0.204,0.26,24,94
500_0.204000_1942.csv,0.204,0.31,20,93
500_0.204000_1942.csv,0.204,0.36,18,80
500_0.204000_1942.csv,0.204,0.41,16,78
500_0.204000_1942.csv,0.204,0.46,14,67
500_0.204000_5678.csv,0.204,0.01,500,100
500_0.204000_5678.csv,0.204,0.06,100,100
500_0.204000_5678.csv,0.204,0.11,56,100
500_0.204000_5678.csv,0.204,0.16,38,100
500_0.204000_5678.csv,0.204,0.21,30,99
500_0.204000_5678.csv,0.204,0.26,24,95
500_0.204000_5678.csv,0.204,0.31,20,86
500_0.204000_5678.csv,0.204,0.36,18,89
500_0.204000_5678.csv,0.204,0.41,16,81
500_0.204000_5678.csv,0.204,0.46,14,71
500_0.206000_1302.csv,0.206,0.01,500,100
500_0.206000_1302.csv,0.206,0.06,100,100
500_0.206000_1302.csv,0.206,0.11,56,100
500_0.206000_1302.csv,0.206,0.16,38,100
500_0.206000_1302.csv,0.206,0.21,30,99
500_0.206000_1302.csv,0.206,0.26,24,98
500_0.206000_1302.csv,0.206,0.31,20,95
500_0.206000_1302.csv,0.206,0.36,18,76
500_0.206000_1302.csv,0.206,0.41,16,88
500_0.206000_1302.csv,0.206,0.46,14,67
500_0.236000_7758.csv,0.236,0.01,500,100
500_0.236000_7758.csv,0.236,0.06,100,100
500_0.236000_7758.csv,0.236,0.11,56,100
500_0.236000_7758.csv,0.236,0.16,38,100
500_0.236000_7758.csv,0.236,0.21,30,100
500_0.236000_7758.csv,0.236,0.26,24,100
500_0.236000_7758.csv,0.236,0.31,20,94
500_0.236000_7758.csv,0.236,0.36,18,88
500_0.236000_7758.csv,0.236,0.41,16,85
500_0.236000_7758.csv,0.236,0.46,14,79
500_0.240000_1152.csv,0.24,0.01,500,100
500_0.240000_1152.csv,0.24,0.06,100,100
500_0.240000_1152.csv,0.24,0.11,56,100
500_0.240000_1152.csv,0.24,0.16,38,100
500_0.240000_1152.csv,0.24,0.21,30,100
500_0.240000_1152.csv,0.24,0.26,24,99
500_0.240000_1152.csv,0.24,0.31,20,97
500_0.240000_1152.csv,0.24,0.36,18,95
500_0.240000_1152.csv,0.24,0.41,16,81
500_0.240000_1152.csv,0.24,0.46,14,82
500_0.256000_8187.csv,0.256,0.01,500,100
500_0.256000_8187.csv,0.256,0.06,100,100
500_0.256000_8187.csv,0.256,0.11,56,100
500_0.256000_8187.csv,0.256,0.16,38,100
500_0.256000_8187.csv,0.256,0.21,30,98
500_0.256000_8187.csv,0.256,0.26,24,99
500_0.256000_8187.csv,0.256,0.31,20,94
500_0.256000_8187.csv,0.256,0.36,18,91
500_0.256000_8187.csv,0.256,0.41,16,86
500_0.256000_8187.csv,0.256,0.46,14,82
500_0.268000_9240.csv,0.268,0.01,500,100
500_0.268000_9240.csv,0.268,0.06,100,100
500_0.268000_9240.csv,0.268,0.11,56,100
500_0.268000_9240.csv,0.268,0.16,38,100
500_0.268000_9240.csv,0.268,0.21,30,100
500_0.268000_9240.csv,0.268,0.26,24,98
500_0.268000_9240.csv,0.268,0.31,20,93
500_0.268000_9240.csv,0.268,0.36,18,95
500_0.268000_9240.csv,0.268,0.41,16,90
500_0.268000_9240.csv,0.268,0.46,14,76
500_0.272000_9702.csv,0.272,0.01,500,100
500_0.272000_9702.csv,0.272,0.06,100,100
500_0.272000_9702.csv,0.272,0.11,56,100
500_0.272000_9702.csv,0.272,0.16,38,100
500_0.272000_9702.csv,0.272,0.21,30,100
500_0.272000_9702.csv,0.272,0.26,24,99
500_0.272000_9702.csv,0.272,0.31,20,97
500_0.272000_9702.csv,0.272,0.36,18,97
500_0.272000_9702.csv,0.272,0.41,16,93
500_0.272000_9702.csv,0.272,0.46,14,83
500_0.286000_5759.csv,0.286,0.01,500,100
500_0.286000_5759.csv,0.286,0.06,100,100
500_0.286000_5759.csv,0.286,0.11,56,100
500_0.286000_5759.csv,0.286,0.16,38,100
500_0.286000_5759.csv,0.286,0.21,30,100
500_0.286000_5759.csv,0.286,0.26,24,98
500_0.286000_5759.csv,0.286,0.31,20,99
500_0.286000_5759.csv,0.286,0.36,18,96
500_0.286000_5759.csv,0.286,0.41,16,94
500_0.286000_5759.csv,0.286,0.46,14,85
500_0.300000_4676.csv,0.3,0.01,500,100
500_0.300000_4676.csv,0.3,0.06,100,100
500_0.300000_4676.csv,0.3,0.11,56,100
500_0.300000_4676.csv,0.3,0.16,38,100
500_0.300000_4676.csv,0.3,0.21,30,100
500_0.300000_4676.csv,0.3,0.26,24,100
500_0.300000_4676.csv,0.3,0.31,20,97
500_0.300000_4676.csv,0.3,0.36,18,97
500_0.300000_4676.csv,0.3,0.41,16,90
500_0.300000_4676.csv,0.3,0.46,14,80
500_0.316000_8305.csv,0.316,0.01,500,100
500_0.316000_8305.csv,0.316,0.06,100,100
500_0.316000_8305.csv,0.316,0.11,56,100
500_0.316000_8305.csv,0.316,0.16,38,100
500_0.316000_8305.csv,0.316,0.21,30,100
500_0.316000_8305.csv,0.316,0.26,24,99
500_0.316000_8305.csv,0.316,0.31,20,98
500_0.316000_8305.csv,0.316,0.36,18,98
500_0.316000_8305.csv,0.316,0.41,16,94
500_0.316000_8305.csv,0.316,0.46,14,84
500_0.318000_8201.csv,0.318,0.01,500,100
500_0.318000_8201.csv,0.318,0.06,100,100
500_0.318000_8201.csv,0.318,0.11,56,100
500_0.318000_8201.csv,0.318,0.16,38,100
500_0.318000_8201.csv,0.318,0.21,30,100
500_0.318000_8201.csv,0.318,0.26,24,99
500_0.318000_8201.csv,0.318,0.31,20,98
500_0.318000_8201.csv,0.318,0.36,18,100
500_0.318000_8201.csv,0.318,0.41,16,92
500_0.318000_8201.csv,0.318,0.46,14,90
500_0.322000_3234.csv,0.322,0.01,500,100
500_0.322000_3234.csv,0.322,0.06,100,100
500_0.322000_3234.csv,0.322,0.11,56,100
500_0.322000_3234.csv,0.322,0.16,38,100
500_0.322000_3234.csv,0.322,0.21,30,100
500_0.322000_3234.csv,0.322,0.26,24,99
500_0.322000_3234.csv,0.322,0.31,20,97
500_0.322000_3234.csv,0.322,0.36,18,97
500_0.322000_3234.csv,0.322,0.41,16,94
500_0.322000_3234.csv,0.322,0.46,14,92
500_0.328000_8699.csv,0.328,0.01,500,100
500_0.328000_8699.csv,0.328,0.06,100,100
500_0.328000_8699.csv,0.328,0.11,56,100
500_0.328000_8699.csv,0.328,0.16,38,100
500_0.328000_8699.csv,0.328,0.21,30,100
500_0.328000_8699.csv,0.328,0.26,24,100
500_0.328000_8699.csv,0.328,0.31,20,97
500_0.328000_8699.csv,0.328,0.36,18,100
500_0.328000_8699.csv,0.328,0.41,16,97
500_0.328000_8699.csv,0.328,0.46,14,90
500_0.344000_1319.csv,0.344,0.01,500,100
500_0.344000_1319.csv,0.344,0.06,100,100
500_0.344000_1319.csv,0.344,0.11,56,100
500_0.344000_1319.csv,0.344,0.16,38,100
500_0.344000_1319.csv,0.344,0.21,30,100
500_0.344000_1319.csv,0.344,0.26,24,100
500_0.344000_1319.csv,0.344,0.31,20,98
500_0.344000_1319.csv,0.344,0.36,18,98
500_0.344000_1319.csv,0.344,0.41,16,96
500_0.344000_1319.csv,0.344,0.46,14,92
500_0.360000_6918.csv,0.36,0.01,500,100
500_0.360000_6918.csv,0.36,0.06,100,100
500_0.360000_6918.csv,0.36,0.11,56,100
500_0.360000_6918.csv,0.36,0.16,38,100
500_0.360000_6918.csv,0.36,0.21,30,100
500_0.360000_6918.csv,0.36,0.26,24,100
500_0.360000_6918.csv,0.36,0.31,20,100
500_0.360000_6918.csv,0.36,0.36,18,99
500_0.360000_6918.csv,0.36,0.41,16,97
500_0.360000_6918.csv,0.36,0.46,14,92
500_0.382000_6128.csv,0.382,0.01,500,100
500_0.382000_6128.csv,0.382,0.06,100,100
500_0.382000_6128.csv,0.382,0.11,56,100
500_0.382000_6128.csv,0.382,0.16,38,100
500_0.382000_6128.csv,0.382,0.21,30,100
500_0.382000_6128.csv,0.382,0.26,24,100
500_0.382000_6128.csv,0.382,0.31,20,100
500_0.382000_6128.csv,0.382,0.36,18,99
500_0.382000_6128.csv,0.382,0.41,16,98
500_0.382000_6128.csv,0.382,0.46,14,93
500_0.388000_9725.csv,0.388,0.01,500,100
500_0.388000_9725.csv,0.388,0.06,100,100
500_0.388000_9725.csv,0.388,0.11,56,100
500_0.388000_9725.csv,0.388,0.16,38,100
500_0.388000_9725.csv,0.388,0.21,30,100
500_0.388000_9725.csv,0.388,0.26,24,100
500_0.388000_9725.csv,0.388,0.31,20,99
500_0.388000_9725.csv,0.388,0.36,18,100
500_0.388000_9725.csv,0.388,0.41,16,100
500_0.388000_9725.csv,0.388,0.46,14,96
500_0.406000_3410.csv,0.406,0.01,500,100
500_0.406000_3410.csv,0.406,0.06,100,100
500_0.406000_3410.csv,0.406,0.11,56,100
500_0.406000_3410.csv,0.406,0.16,38,100
500_0.406000_3410.csv,0.406,0.21,30,100
500_0.406000_3410.csv,0.406,0.26,24,100
500_0.406000_3410.csv,0.406,0.31,20,99
500_0.406000_3410.csv,0.406,0.36,18,100
500_0.406000_3410.csv,0.406,0.41,16,99
500_0.406000_3410.csv,0.406,0.46,14,96
500_0.410000_1601.csv,0.41,0.01,500,100
500_0.410000_1601.csv,0.41,0.06,100,100
500_0.410000_1601.csv,0.41,0.11,56,100
500_0.410000_1601.csv,0.41,0.16,38,100
500_0.410000_1601.csv,0.41,0.21,30,100
500_0.410000_1601.csv,0.41,0.26,24,100
500_0.410000_1601.csv,0.41,0.31,20,100
500_0.410000_1601.csv,0.41,0.36,18,99
500_0.410000_1601.csv,0.41,0.41,16,97
500_0.410000_1601.csv,0.41,0.46,14,93
500_0.412000_8532.csv,0.412,0.01,500,100
500_0.412000_8532.csv,0.412,0.06,100,100
500_0.412000_8532.csv,0.412,0.11,56,100
500_0.412000_8532.csv,0.412,0.16,38,100
500_0.412000_8532.csv,0.412,0.21,30,100
500_0.412000_8532.csv,0.412,0.26,24,100
500_0.412000_8532.csv,0.412,0.31,20,100
500_0.412000_8532.csv,0.412,0.36,18,99
500_0.412000_8532.csv,0.412,0.41,16,99
500_0.412000_8532.csv,0.412,0.46,14,97
500_0.416000_9945.csv,0.416,0.01,500,100
500_0.416000_9945.csv,0.416,0.06,100,100
500_0.416000_9945.csv,0.416,0.11,56,100
500_0.416000_9945.csv,0.416,0.16,38,100
500_0.416000_9945.csv,0.416,0.21,30,100
500_0.416000_9945.csv,0.416,0.26,24,100
500_0.416000_9945.csv,0.416,0.31,20,100
500_0.416000_9945.csv,0.416,0.36,18,98
500_0.416000_9945.csv,0.416,0.41,16,94
500_0.416000_9945.csv,0.416,0.46,14,98
500_0.418000_1885.csv,0.418,0.01,500,100
500_0.418000_1885.csv,0.418,0.06,100,100
500_0.418000_1885.csv,0.418,0.11,56,100
500_0.418000_1885.csv,0.418,0.16,38,100
500_0.418000_1885.csv,0.418,0.21,30,100
500_0.418000_1885.csv,0.418,0.26,24,100
500_0.418000_1885.csv,0.418,0.31,20,99
500_0.418000_1885.csv,0.418,0.36,18,100
500_0.418000_1885.csv,0.418,0.41,16,98
500_0.418000_1885.csv,0.418,0.46,14,94
